Buchungen,Row,Error,Unique,Base Row,SysCode,Sektion,Datum,DatumBeleg,DatumValuta,Beleg,BelegProtokoll,BelegTyp,BelegOriginal,RechnungBeleg,RechnungAusgedruckt,DokLink,ExterneReferenz,Beschreibung,Bemerkungen,KontoSoll,KontoSollBeschr,KontoHaben,KontoHabenBeschr,Betrag,Saldo,MwStCode,MwStArtBetrag,MwStZusatzInfo,MwStUStProz,MwStProzentEffektiv,MwStSteuerbar,MwStBetrag,MwStKonto,MwStKontoBeschr,MwStProzentNichtAbziehbar,MwStNichtAbziehbar,MwStBuch,MwStUStNummer,KS1,KS1Beschr,KS2,KS2Beschr,KS3,KS3Beschr,Segment,DatumFälligkeit,DatumErwartet,DatumZahl,SperreNr,SperreBetrag,SperreFortlaufend,SperreZeile
,743,0,103,0,,,2024-12-23T00:00:00.000,,,748,,,,,,,,Tchibo,,5820,Spesen,1020,Bankguthaben,67.30,,I26,,,2.60,2.61,65.59,1.71,2200,Umsatzsteuer (UST),,,1.71,,,,,,,,,,,,,,,
,744,0,104,0,,,2024-12-23T00:00:00.000,,,749,,,,,,,,Swiss Life,,5720,Berufliche Vorsorge,1020,Bankguthaben,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,745,0,105,0,,,2024-12-23T00:00:00.000,,,750,,,,,,,,Bezug,,5820,Spesen,1020,Bankguthaben,485.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,746,0,106,0,,,2024-12-23T00:00:00.000,,,751,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,2702.50,,V81,,,-8.10,-8.10,2500.00,-202.50,2200,Umsatzsteuer (UST),,,-202.50,,,,,,,,,,,,,,,
,747,0,107,0,,,2024-12-24T00:00:00.000,,,752,,,,,,,,B. Barmettler GmbH,,1020,Bankguthaben,3000,Bruttoertrag Arbeit,756.70,,V81,,,-8.10,-8.10,700.00,-56.70,2200,Umsatzsteuer (UST),,,-56.70,,,,,,,,,,,,,,,
,748,0,108,0,,,2024-12-27T00:00:00.000,,,753,,,,,,,,"Wincasa, Miete Lager",,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,270.30,,I81,,,8.10,8.10,250.05,20.25,2200,Umsatzsteuer (UST),,,20.25,,,,,,,,,,,,,,,
,749,0,109,0,,,2024-12-27T00:00:00.000,,,754,,,,,,,,"Sarah Mäder, Miete Lager",,6000,Raumaufwand,1020,Bankguthaben,350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,750,0,110,0,,,2024-12-27T00:00:00.000,,,755,,,,,,,,MultiLeasing AG,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,563.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,751,0,111,0,,,2024-12-27T00:00:00.000,,,756,,,,,,,,Santander Consumer Finance,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,670.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,752,0,112,0,,,2024-12-27T00:00:00.000,,,757,,,,,,,,"Cembra Money, Leasing",,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,770.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,753,0,113,0,,,2024-12-27T00:00:00.000,,,758,,,,,,,,Selda Aksoy,,5000,Lohnaufwand,1020,Bankguthaben,2993.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,754,0,114,0,,,2024-12-27T00:00:00.000,,,759,,,,,,,,"Mobiliar, Schadenersatz Reparaturen",,8100,Ausserordentlicher Ertrag ,6220,Fahrzeugversicherung,58.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,755,0,115,0,,,2024-12-30T00:00:00.000,,,760,,,,,,,,Cornercard,,1120,KK Selda Aksoy,1020,Bankguthaben,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,756,0,116,0,,,2024-12-30T00:00:00.000,,,761,,,,,,,,Selda Aksoy,,5820,Spesen,1020,Bankguthaben,5000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,757,0,117,0,,,2024-12-31T00:00:00.000,,,762,,,,,,,,Spesenanbrechnung,,5820,Spesen,1020,Bankguthaben,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,758,0,118,0,,,2024-12-31T00:00:00.000,,,763,,,,,,,,Zahlungsverkehr,,6840,"PC-/Bankspesen, Depotgebühren",1020,Bankguthaben,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,759,0,119,0,,,2024-12-31T00:00:00.000,,,764,,,,,,,,Isiker Treuhand ,,6530,Buchführung und Beratungsaufwand,1020,Bankguthaben,4000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,760,0,120,0,,,2024-12-31T00:00:00.000,,,765,,,,,,,,Selda Aksoy,,5000,Lohnaufwand,1020,Bankguthaben,5000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,761,0,122,0,,,2024-12-31T00:00:00.000,,,766,,,,,,,,"Gasser Haustechnik, Debitorenverlust",,3900,Debitorenverluste,1020,Bankguthaben,44604.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762,0,124,0,,,2024-12-31T00:00:00.000,,,767,,,,,,,,Privatanteil Fahrzeug,,1020,Bankguthaben,6270,Privatanteile Fahrzeugaufwand,9365.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
